,new_review
8764,맛2 / 양2 / 배달2 / 언제나 맛있는 미스터보쌈 신도림점입니다 밤에 야식이 땡겨 주문했는데 혼자서 2인분을 거의 다 묵었네요ㅜㅠ 맛있어서 멈출 수가 없다는ㅎㅎ 평소에 많이 먹진 않는데 오늘은 보쌈에 식욕폭발이네요 어쩜 이리 야들야들 맛나는지 오늘도 맛에 반합니다 콜라 서비스 너무 감사해요 같이 주신 행주도 잘 쓰겠습니당^^♡
8765,맛2 / 양1 / 배달2 / 고기양이 200그람 두개 시켰는데 하나에 150그램짜리 고기 리뷰랑 양이 비슷해보이는건 느낌탓이겟죵?~~~맛 좋아요~ 김치찌개도 오래 끓여서 맛있고 족발 추가 양도 괜찮네요!
8766,맛2 / 양2 / 배달2 / 족발 맛있게 잘 먹었습니다^^!!!!
8767,맛2 / 양0 / 배달0 / 배달하시는분 너무 책임감이 없네요잘못배달해놓고 나야모르지 주소가 그렇게 찍혔으니까 이러시는데제가 물어봐서 찿아가지고 왔습니다이럴꺼면 배달을 왜시키나요?
8768,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다^^
8769,맛1 / 양1 / 배달2 / 맛도좋고 괜찮네요ㅎ
8770,맛2 / 양2 / 배달2 / 음식도 깔끔하고 맛나요
8772,맛2 / 양2 / 배달2 / 하 보쌈 개굿 좋아요 ㅎㅎㅎ
8773,맛1 / 양2 / 배달2 / 괜찮았어요~~~~~~~
8774,맛2 / 양2 / 배달2 / 먹느라 사진을 깜빡했네요.전반적으로 달달한 느낌인데칼칼한 김치찌개랑 궁합이 좋았어요.
8775,맛1 / 양1 / 배달2 / 마늘보쌈 먹을만합니다
8777,맛1 / 양2 / 배달2 / 고기가 부들부들 맛있네요그리고 밥을 진짜 잘하시는거 같아요이렇게 윤기나고 찰진 공기밥을 몇년만에 먹는지.. 공기밥만 10개 시키고 싶을정도..근데 본사는 막국수는 레시피를..어케 바꿔야할거 같아요ㅠ정말 이상했어요
8778,맛2 / 양2 / 배달2 / 늘 믿는 맛이예요. 너무 너무 맛있어요.
8779,"맛2 / 양2 / 배달2 / 집근처에도 미스터보쌈이 있더라구요. 원래있던건지 새로 생긴건지는 모르겠지만 고민고민하다가 계속 주문했던 여기로 음식을 시켰어요. 멀어서 가까운곳에서 시키는게 나은가 했지만, 그래도 원래 맛있게 시켜먹었던 곳, 실망없이 매번 맛있었던곳이었기에..멀어도 여기서 주문했네요. 그리고 역시나~오늘도 너무 맛나고 배부르게 잘 먹었습니다!"
8780,맛2 / 양2 / 배달2 / 항상 맛있게 먹고 있습니다. 다음에도 부탁드려요
8781,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 ㅎㅎ 족발 생각날때마다 이 매장에서 시키겠네요 ㅎㅎ
8782,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다~  번창하세요^^
8783,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다~~~~
8784,맛2 / 양2 / 배달2 / 예상 안내시간보다 빨리 배달되었구요배달기사님이 친절하게 맛있게 드시라고 말씀도 하시고 가셔서 너무 좋았어요김치찌개가 함께 있어서 사무실에서 햇반이랑 맛나게 먹었습니다보쌈도 식지 말라고 에어캡으로 감싸주셔서따뜻하게 받아서 먹었어요~보쌈에 밑반찬들까지 모두 맛나게 먹었습니다~^^
8786,"맛2 / 양2 / 배달2 / 따뜻하게 맛있게 잘 먹었습니다. 서비스콜라도 큰 사이즈로 주셔서, 감사합니다. 번창하세요~~"
8787,맛2 / 양2 / 배달2 / 양도적당하고 너무맛있어요ㅎㅎ배달도빨라서좋았어여
8792,맛2 / 양2 / 배달2 / 고기 맛있고 막국수도 너무 맵지 않고 새콤해서 맛있어요 추천합니다
8793,맛2 / 양2 / 배달2 / 맛있는 음식 빠른배송에 감사합니다.
8794,맛2 / 양2 / 배달2 / 언제나 맛있습니다.배달도 50분 떴는데 30분만에 오셨네요.쿠폰 10장 모았습니다~
8795,맛2 / 양2 / 배달2 / 오늘도진짜맛있게먹었어요^^미스터보쌈 신도림점을 알게되었으니 이제 보쌈은 요기^^고기추가안해도 양이 많지만 내일까지 먹고 싶어서 추가했지요ㅋㅋ 잘먹었습니다.💯👍😁😁😍😍
8796,맛1 / 양2 / 배달2 / 맛있게잘먹었어요~~~
8797,맛2 / 양2 / 배달2 / 잘먹었어요배달도 빠릅니다
8798,맛2 / 양2 / 배달2 / 맛있어요 배송빨라요
8799,"맛2 / 양2 / 배달2 / 둘이 먹었는데 양도 충분히 많았고, 특히 보쌈고기가 너무너무 맛있어요 ㅠㅠ 물김치랑 무말랭이 할라피뇨까지 모두 완벽한데 한가지 아쉬운 점은 막국수에 향이 좀 독특해서, 호불호가 갈릴거 같아요 잘먹었습니다!"
8800,맛2 / 양2 / 배달2 / 맛있어요 . 단골 되겠네요
8801,맛2 / 양2 / 배달2 / 맛싯오용!!! 친절하시구 요청사항도 잘 들어주숏어용보쌈은 여기서!!다먹엇어요~~
8802,맛2 / 양2 / 배달2 / 넘 맛있는것같아요 다음에도 시킬게요!
8803,맛2 / 양2 / 배달2 / 맛있네요 가성비 갑입니다 굿굿 👍
8804,맛1 / 양1 / 배달1 / 먹을만해요또이용할게요
8805,맛2 / 양2 / 배달2 / 늘 여기서만 시켜요~
8806,맛2 / 양2 / 배달2 / 🌛🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸
8807,맛2 / 양2 / 배달2 / 배달도 빠르고 좋네요
8808,맛2 / 양2 / 배달2 / 비계양도 적당하고 오늘도 맛있었어요~ 요즘 배달료 너무 올라서 부담스러운데 미스터보쌈은 배달료도 저렴하고 맛도있고 서비스도 좋아서 자주 애용해요
8809,맛1 / 양2 / 배달2 / 양도 괜찮고 반찬도 다양한데 보쌈은 좀 퍽퍽하니 제 스탈은 아니네여. 면도 향이 좀 독특한데.. 약먹는 것 같고 별로 였습니다..
8810,맛1 / 양1 / 배달1 / 양도 맛도 좋았는데 막국수는 소스가 한개가지곤 소짜리도 부족하더라구요 배달이 저녁시간에는 한시간 걸렸습니다
8811,"맛2 / 양2 / 배달2 / 배달시간안에 잘 왔어요,  날씨 추운데 고기 식지않아서 좋았어요. 포장 깔끔하게 잘 되어왔고 잘 먹었습니다. 다 먹고 빈통 사진만 남았네요."
8812,맛2 / 양2 / 배달2 / 역시 맛있어요!!!!!!
8813,"맛2 / 양2 / 배달2 / 1시간예상 30분후 배달👍-뽁뽁이포장은 생소하고 신기했어요따닷하게 잘 왔고 이지컷이라 손으로 쉽게뜯어져서 편했어요꿉닭은, 첨 먹어보는데 훈제오리?느낌이 나는데 맛있어요처음 시켜보는데 너무 맛있게 잘 먹었어요.단골되야 겠어요😆"
8814,맛2 / 양2 / 배달2 / 맛있습니다서비스도 감사드려요 잘 먹었습니다 💗💗💗
8815,맛2 / 양2 / 배달2 / 족보 시켰는데 둘다 맛있어요! 개인적으로 보쌈이 더더더더 맛있어요 야들야들하고 입안으로 넣자마자 고소하면서 사르르 녹는 보쌈입니다. 오자마자 3일 굶은 돼지마냥 입으로 다 넣어서 사진도 못찍었네요ㅜㅜ 처음 시켜봤는데 너무 맛있네요 배달도 빠르고 좋아요 담에 또 시킬게요! 잘먹었습니다😆
8818,"맛2 / 양2 / 배달2 / 배송 빨라서 좋고요. 양도 적당하고, 맛도 정갈하니 좋네요. 애들도 이 집 좋아해요."
8819,맛2 / 양2 / 배달2 / 오랜만에 먹고싶어서 주문했는데 역시나 기대한 만큼 맛있네요. 덕분에 만족스러운 늦은 한 끼 해결했습니다.
8820,맛2 / 양2 / 배달1 / 너무 맛있게 잘먹었어요^^
8821,맛2 / 양2 / 배달2 / 손님이 온다는데 마땅히 대접할 음식이 없어서 보쌈으로 대신했어요. 요즘 코로나로 밖에 나가서 먹기 힘든에 배달만한게 없네요~!! 맛있고 양도 많습니다!!!
8823,맛2 / 양2 / 배달2 / 빨리배달해주세요 ..너무 좋아요.
8824,맛2 / 양2 / 배달2 / 사장님 오래사세요 오래먹게요 ㅠㅠ
8825,맛2 / 양2 / 배달2 / 맛잇엇고 배달 빨랏습니다 감사합니다
8826,맛2 / 양2 / 배달2 / 고기에 냄새도 안나고 맛나요양도 괜찮구요
8827,맛2 / 양2 / 배달2 / 오랜만에 주문했는데 맛있게 역시예요-^^잘먹었습니다.새해 복 많이 받으시고 올해도 번창하세요~
8828,맛2 / 양2 / 배달2 / 지난주엔 보쌈 시켰고이번주엔 족발 시켰어요족발은 적당히 쫄깃하고 같이 보내주신 양념? 그것도 매콤하게 맛있었어요평소 보던 족발보다 갈색이 흐려서 좀 낯설긴 했는데요..보내주신 막국수에 상추 넣어 먹었더니 더 맛있더라고요
8829,맛2 / 양2 / 배달1 / 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🐌🐌🐌🐌👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
8831,맛2 / 양2 / 배달2 / 이것은 가히 충격적인 맛!알찬 구성에 푸짐한 양까지!너무너무 감사히 먹었습니다
8832,"맛2 / 양2 / 배달2 / 처음배달시켜보았어요. 신랑이 워낙 보쌈을 좋아하는데 매번 가격대비 만족도를 그다지 느끼지못하며 비싸니까 맛있는음식. 이런느낌으로 보쌈은 종종외식했었는데 집에서 거리가 어느정도 있음에도 배달료도 똑같이 받으시고 추가할인 이벤트도 하고  있길래 주문했다가 깜놀했습니다. 넘나 많은양에 쓰러질뻔 양  부족할까싶어서 고기추가했는데 추가안해도되지싶었네요. 고기양이 왜이리많은건지 진짜 최고라는말밖에안나와요. 미스터보쌈 친정,시댁서 오래전먹었던 기억으로는 양념을 이렇게나 많이 묻혀주지않으셨던거같은데, 아낌없이 주시는거보고 👍👍 반해버렸어요~"
8833,맛2 / 양2 / 배달2 / 너무 너무 잘먹었습니다 고기 진짜 잘 삶으심 주말은 오후 식사 보장
8834,맛2 / 양2 / 배달2 / 정말 맛있습니다...^^
8835,맛2 / 양2 / 배달2 / 역시 한번 시켜먹으니 또 먹게 되네요아주 깔끔하게 포장도 잘 해 주시고고기 익힘정도도 딱 알맞고 너무너무 맛있습니다!
8836,맛2 / 양2 / 배달2 / 맛있음 자주시켜먹어요먹느라 사진은못찍었어요
8837,맛2 / 양2 / 배달2 / 너무 맛있게 잘먹었습니다 먹느라 정신없었네요 배불리 잘먹었습니다 감사합니다!
8838,맛1 / 양1 / 배달2 / 요청사항도 잘 들어주시고 맛있어요~
8841,맛2 / 양2 / 배달2 / 양도 푸짐하고 고기가 부드럽고 맛있어요~! 잘 먹었습니다^^
8842,맛2 / 양2 / 배달2 / #식후감#힘내세요양도푸짐하고 무엇보다도 고기가 아주 부드러웠습니다 냄새도 없구요 정말 먹으면서 맛있다 괜찮다 다음에 또먹고 싶다는 생각이 들었습니다
8843,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다ㅎㅎ
8844,맛2 / 양2 / 배달2 / 오늘도 미스터보쌈 너무 맛있어요. 고기는 부드럽고 김치찌개랑 같이 먹으면 느끼하지 않고 너무 맛있어요. 또 주문할게요.
8845,맛2 / 양2 / 배달2 / 양도 많고 맛있었어요!다음에 또 주문할게요:-)
8846,맛2 / 양2 / 배달2 / 역시 맛있음니닷 생각지도못한 서비스 감사함니닷
8847,맛2 / 양2 / 배달2 / 여러번 시켜먹었는데 늘 맛있었어요둘이먹기에 2인분이 딱 좋아요필요없는것들 빼달라고했더니 요구에맞게 잘 맞춰주시고 서비스도 주셨네요 너무 감동이였어요배달도 생각보다 빠르고 따듯한대로 먹을수있었어요
8848,맛2 / 양2 / 배달2 / 단골집입니다. 너무맛나요.
8849,맛2 / 양2 / 배달2 / 고기가 아주 부드러워서 맛있었어요비계도 적당히 많고 고소해요날씨가 추워서 하얀 기름이 살짝 생겨서 올 수 있으니 살짝만 데워드심 더 좋을듯해요
8850,맛2 / 양2 / 배달2 / 고기가 진짜 완벽함. 어떻게 이렇게 잘 굽는지 궁금할정도ㅅㄱ점과 차원이 다른 맛. ㅅㄱ점은 고기부위도 다른것 같고 그냥 겁나 뻑뻑함. 여기는 부드럽고 비게도 살짝만 있고 미쳤음
8851,맛2 / 양2 / 배달2 / good veryvery
8852,맛2 / 양2 / 배달2 / 보쌈 정말 부드러워요. 백김치와 너무 잘 맞아요.
8853,맛2 / 양2 / 배달2 / 항상 맛나게 잘먹고있어요
8854,"맛2 / 양1 / 배달2 / 비계도 많지않고 , 맛있어요다른곳보다 더 추천해요괜히  리뷰가 많은게 아니네요  다음에 또시켜먹을게요~"
8855,맛2 / 양2 / 배달2 / 항상 잘 먹고 있어욧
8858,맛2 / 양2 / 배달2 / 포장 풀자마자 맛있어보여서 사진도 못 찍고 다 먹어버렸습니다. 진짜 맛있고 양도 많았어요! 다음에 또 시켜먹을게용ㅎㅎ
8859,맛2 / 양2 / 배달2 / 둘이서 막국수도 먹고싶어서 3인세트 시켰는데 양이 많을 것 같아 고기 한팩은 개봉도 안했네요~ 속김치가 아주 맛있고 보쌈도 맛있었어요! 잘먹었습니다~~^^ 낼 남은 고기랑 마저 먹어야겠어요 :)
8860,맛2 / 양2 / 배달2 / 오랜만에 맛있게잘먹었습니다!
8861,맛2 / 양2 / 배달2 / 훈제보쌈 진짜 맛있어요👏👏
8862,맛2 / 양2 / 배달2 / 배달이 좀 늦긴 했지만 맛으로 커버되네요 ^^맛있게 잘 먹었습니다^^
8863,"맛2 / 양2 / 배달2 / 매번 주문하면서 닭고기 먹어봐야지 하다가 오늘 주문해봤어요근데 닭고기는 엄청 짜고 뻣뻣하고 비리네요ㅠㅠ 실패...하지만 무김치랑 백김치 언제나처럼 엄청 맛있구요, 김치찌개도 감초!(닭고기 빼고) 싹싹 비웠습니다~잘먹었습니당"
8864,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 찌게가 포함되어 있어서 좋네요~
8865,맛2 / 양2 / 배달2 / 항상 맛있게 잘시켜먹고있습니다
8866,맛2 / 양2 / 배달2 / 언제나 만족스러운 음식을 제공해주셔서 감사합니당
8867,맛2 / 양2 / 배달2 / 보쌈 여기서 두번째 시켜먹었는데아주 맛있네요 양도푸짐하고 백김치도 맛있고 막국수도 맛있어요.
8868,맛2 / 양2 / 배달2 / 짱짱맛..!!! 보니까 또 먹고싶네요....이런 ㅜㅜ 자잘한 반찬 많은거 안좋아해서 미스터족발보쌈의 반찬 구성이 저는 딱 좋았네요~ 막국수도 넘 맛있고! 마늘소스도 맛있고 고기도 맛있고 아주잘먹었습니다 새해복많이받으세요~
8869,맛2 / 양2 / 배달2 / 포장도 깔끔하게 잘 해주시고 가격도 아주 저렴하고맛도 아주 좋았습니다여자 두명이 먹는데도 양이 많았어요막국수는 약간 매웠지만 고기랑 먹으니 느끼하지 않고 좋네요막국수 추가 금액도 3000원이라 너무 저렴해서보쌈 족발 시킬때 무조건 추가해야겠어요
8871,맛2 / 양2 / 배달2 / 엄마가 백김치 존맛탱이래용우선 족발도 넘 야들야들하고 부드럽고 맛있고 무엇보다 저는 포장지가 손으로 뜯어도 깔끔하게 다 벗겨져서 재활용버릴때 편하게 만든게 너무 맘에 들어요!
8873,맛2 / 양2 / 배달1 / 예상시간보다는 늦어서 면이 좀 뿔었지만 날이 추워 고생하셨을거 같아요....  보쌈고기는 부들부들하니 아주 맛있게 가족들과  잘 먹었어요~
8874,맛2 / 양2 / 배달2 / 아이고 사진을 미처 찍지를 못했네요늦었지만 늦은것도 엄청 맛집이라 주문이 밀려 그렇다고 생각합니다~ 잘먹었습니다아☆
8875,맛2 / 양2 / 배달2 / 오늘도 맛있었습니다~음료 서비스도 잘받았어용^^
8876,맛2 / 양2 / 배달1 / 음식든 맛있는데 배달 너무 늦게 와서 음식이 다 차갑게옴
8877,맛2 / 양2 / 배달2 / 맛잏게 잘묵엏심더
8878,맛2 / 양2 / 배달2 / 항상 맛있게 잘 먹었습니다. 서비스도 감사합니다
8879,맛2 / 양2 / 배달2 / 오랜만에 먹었는데 맛있어여~고기도 부드럽구여 잘 먹었습니다^^
8880,맛2 / 양2 / 배달2 / 따뜻하게 배송되어 맛있게 잘먹었습니다.
8881,맛2 / 양2 / 배달1 / 배달이 많았나 봅니다.예상 70분보다 더 걸렸네요.그래도 언제나처럼 맛있게 잘 먹었어요.
8882,맛2 / 양2 / 배달2 / 미스터보쌈 우리가족 다 완전 좋아해요~너무 맛있고 양도 많고 사진찍을 타임도 없이 냠냠했어요^^다음엔 꼭 사진 올릴게요~~잘먹었습니다~~^^
8883,맛1 / 양2 / 배달2 / 맛도 양도 좋았어요  재구매의사있습니다^^
8884,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다~
8887,맛1 / 양2 / 배달2 / 늘 주문 하던 집인데백김치 국물 새고 막국수면은 조금 뿔어오고 평소랑 다르네요ㅠ담엔 좀더 신경써주심 좋겠습니다
8888,맛2 / 양2 / 배달2 / 정갈하게 포장되어 감동~~맛과 양에 한번 더 감동~~맛있게 잘 먹었어요
8889,맛2 / 양1 / 배달2 / 먹다가 찍었어요~ 맛있어요. 막국수가 매콤해졌어요!!! 늘 시켜먹는 지점인데 오늘은 족발양이 조금 작았던거 같아요.
8891,맛2 / 양2 / 배달2 / 양 푸짐하고 맛있어요~!
8892,맛2 / 양2 / 배달2 / 맛남~~~~~~~~
8893,맛2 / 양2 / 배달2 / 양 맛 둘다 좋아요 달콤한 마늘소스 추가 했는데 잘한것 같아요
8894,맛2 / 양2 / 배달2 / 맛있어요!!! 고기 양이 많아요 상추는 없어서 조금 아쉬웠지만 넘 맛있게 잘먹었네요
8895,맛2 / 양2 / 배달2 / 맛잇게잘먹었습니다~
8896,맛2 / 양2 / 배달2 / 하.. 정말 이렇게 맛있는 건 반칙입니다 ㅠㅠ 잘 먹었습니다 ㅎㅎ
8897,맛2 / 양2 / 배달2 / 가성비 장난아닌곳 ㅎㄷㄷ...또 시킬게요
8898,맛2 / 양2 / 배달2 / 양이 어마어마하네요잘먹었어요
8899,맛2 / 양2 / 배달2 / 잘먹었습니다. 보쌈 고기 냄새 안나고 맛있어요!
8900,맛2 / 양2 / 배달2 / 항상맛나게 잘먹고있어요 ~~~
8901,맛2 / 양2 / 배달2 / 이번에도 굿♡ 맛있게 먹었어요
8902,맛1 / 양1 / 배달0 / 2시간만에 배달되고 음식도 식어서 왔어요!ㅜㅜ
8905,맛2 / 양2 / 배달2 / 정말 맛있게 먹었습니다~!!
8906,"맛2 / 양2 / 배달2 / 면발, 고기의 부드러움 여전히 최고에용!"
8907,맛2 / 양2 / 배달0 / 너무 맛있어요 ~완전 단골됐어요 ㅎㅎ
8908,맛2 / 양2 / 배달2 / 고기 양은 보기보다 많아요. 고기 잡내 없고 찬도 다양해서 좋았는데 오늘은 조금 퍽퍽했어요. 맛있게 잘 먹었습니다.
8909,맛2 / 양2 / 배달2 / 보쌈이 살짝달달해서 맛있어요~ 양도 둘이서 두끼에 나누어 먹어야할정도로 많아요. 냄새 전혀안나고 부드러워요.막국수는 살짝 매운편입니다배달이 엄청 빨라서 깜짝놀랐네요잘못시켜서 전화도 드렸는데 엄청 친절하게 받아주셨어요
