index,new_review
9164,맛2 / 양2 / 배달2 / 매번 먹어요..이번엔 무뼈국물닭발 시켰는데전 뼈있는게 맛있네요..그래도 맛나게 잘 먹었습니다~~
9165,맛2 / 양2 / 배달2 / 주꾸미는 처음인데 맛있네요~! 세 식구 오늘도 한끼 잘 먹었습니다.
9166,맛1 / 양2 / 배달2 / 자주 시켜먹는 곳이에요. 메인도 맛있고 달걀찜이랑 주먹밥도 너무 좋아용~ 근데 이번엔 닭발에 살이 좀 보이는게 양념이 쪼끔 부족한 느낌이 들긴 했지만 그래도 맛있었어요. 담엔 많이 발라주세요~
9167,맛2 / 양2 / 배달2 / 항상 맛있어요 불맛 제대로네여~~><
9168,맛2 / 양2 / 배달2 / 맨날 먹고싶은 맛이에요ㅠㅠㅠㅠㅠㅠ 진짜 여기 너무너무너무 강추 ..♥️구성이 너무 완벽하고 주변에 국물무뼈닭발 파는 곳이 여기밖에 없어서 여기서만 시키는데 실망시키지않아요ㅜ
9169,"맛1 / 양1 / 배달2 / 쿨피스 대신 먹고싶은 닭발을 쬐끔 더주면 가격에 맞겠다싶은건 저만의 생각일까요? ㅎ암튼, 맛있게 잘 먹었습니다.~빠른배달과 단무지 더 챙겨주셔서 감사합니다!"
9170,맛1 / 양1 / 배달2 / 달걀찜에서 짧은 머리카락이 나왔어요. 음식 맛은 맛있었어요. 다음부터 위생에 주의해주세요
9171,맛2 / 양2 / 배달2 / ㅈㅁㅌㄱㄹ 또시킬게요
9172,맛2 / 양2 / 배달2 / 진짜 한번 더 시켰어요
9173,맛2 / 양2 / 배달2 / 맛있어서 한번 더시켰어요
9174,맛2 / 양2 / 배달1 / 안녕하세요 여전히 맛있습니다궁금한 점이 있습니다배달 시 음식과 같이 오는 영수증을 왜 배달하시는 분이 가져가실까요?왠지 모르지만 아무튼 잘먹었습니다
9175,"맛2 / 양2 / 배달2 / 오돌뼈 순한맛 시켰는데 제가 매운걸 못 먹어서 좀 맵긴 했지만 맛있었어요! 조금 덜 매우면 더 좋을 것 같아요~주먹밥,계란찜도 맛있었어요!"
9176,맛2 / 양2 / 배달2 / 든든하게 맛있게 잘 먹었습니다 모든 점이 만족 스러웠네요 감사합니다
9177,"맛2 / 양2 / 배달2 / 언제나처럼 맛있어요 바쁘셨는지 콩나물이 같이 안와서 조금 아쉬웠지만 닭발이 맛있어서 문제 없었습니다., 다음번엔 조금만 신경 써주세요 감사합니다 흑"
9178,맛2 / 양2 / 배달2 / 양도 적당하고 계란찜도 하나도 안부셔지고 그대로 왔습니다
9179,맛2 / 양2 / 배달2 / 양이 적은줄 알았는데..양도 좋고 맛있네요..재주문합니다
9180,맛2 / 양2 / 배달2 / 너무 맛있어요. 닭발이 예술
9182,맛2 / 양2 / 배달2 / 배달도 빠르고 언제나 맛있는 집
9183,맛2 / 양1 / 배달2 / 전날먹고 맛있어서 하루만에 다시시켜먹었어요양이 넘나 적은데 메뉴 선택후에추가메뉴로 닭발추가 뭐추가 막 이런거 있었으면 좋겠어요 시키는김에 단품메뉴 더시켜먹게요 ㅠㅠㅠ
9184,맛2 / 양2 / 배달2 / 우리 가족들의 최애 웅이네..오돌뼈는 웅이네가 최고인 듯 함돠..덕분에 잘 먹었습니당~!!
9185,맛2 / 양2 / 배달2 / 맛 최고양이 좀 아쉽특히 야채똥집에 똥집양이 아쉽국물닭발 맛있음근데 역시 양이 아쉽라떼는 어디서든 닭발양은 많았던것 같은데 요즘 닭밝이 귀해진건지 어디서든 양은 항상 적었기  때문에 태클아님개인적 생각임맛있어서 오늘 다시 시키러 들어온김에 리뷰쓰고 갑니다!
9186,맛2 / 양2 / 배달2 / 국물만 시키다  뼈닭발  주문해봤는데~역시!!지금도 주문하고 기다리며 리뷰작성중입니다^^
9187,맛2 / 양2 / 배달2 / 요즘 웅이네 닭발에 완전 빠졌어요~넘 맛나요^^살얼음 쿨피스 넘 매력적이구요 주먹밥도 짱 맛나요~
9188,맛2 / 양2 / 배달2 / 리뷰를 너무 늦게 올리네요 우선 쿨피스를 좋아하지 않는 전 쿨피스 대신 항상 단무지를 더 요청드리는데 진짜 며칠 두고 먹을 양을 보내주시는 사장님의 인심♡♡♡매번 감사합니다 맛이나 양은 뭐 말할것도 없이 최고이구요 돈 많~~이 벌면 1일 2식은 웅이네로 평생 하고 싶은 사람입니다ㅋㅋㅋ그만큼 너무 맛있어요
9189,맛2 / 양2 / 배달2 / 제가 매운걸 잘 못먹는데 다른 닭발집들은 진짜 양심없이 매워서 리뷰들보고 혹시나 해서 주문했는데 딱 적당히 맵고 양도 맛도 좋았습니다.
9190,맛2 / 양2 / 배달2 / 여기랑 성남점이 핵존맛인듯요 ㅋㅋㅋ쿨피스도 두개 주셨던데 혹시 실수로 주신건가?ㅋㅋㅋ 너무 맛있어요 굿 혼자 다 먹음요
9191,맛2 / 양1 / 배달1 / 양은 좀 적지만 늘 맛있어용
9192,맛2 / 양2 / 배달2 / 항상 즐겨먹는  닭발  아주 맛납니다
9193,맛2 / 양2 / 배달2 / 맛 있고요 배달이 진짜 20분?만에 왔어요
9194,맛1 / 양1 / 배달2 / 마요네즈랑 먹어야하네요!ㅋㅋ 잘먹었습니다
9195,맛2 / 양2 / 배달2 / 자주시켜먹는 닭발인데 양많구 너무맛있어요 . 다음에도 재구매입니다 ^^
9196,맛2 / 양2 / 배달2 / 굿굿 최고였어요 잘 먹었슺니다!!
9198,맛1 / 양1 / 배달2 / 맵찔이라 순한맛시켜야했는데 중간맛 시켰네요. 근데 맛있게 매워요. 양도 많고 배달도 빠르네요~
9199,맛2 / 양2 / 배달2 / 다른 지점에서도 먹어봤는데 이 지점에서 쭈꾸미 시키고 놀랐어용 진짜 크고 많이 들어있어요 ! 배달도 배달대행이 아니라 가게에서 직접 하시는거 같은데 친절하셔서 기분 좋았습니다 ㅎㅎ
9200,맛2 / 양2 / 배달2 / 웅이네 오돌뼈 매운맛.진짜 애정해요ㅠㅠㅠㅠㅠㅠㅠ진심 맛있습니다백번 시키세요!!!!
9201,맛2 / 양2 / 배달2 / 먹을때마다 너무 만족스러워요~~
9202,맛2 / 양1 / 배달1 / 처음 먹었는데 맛있네요 캡사이신맛 아니라는말 맞는거 같아요 다른 닭발과는 다른 매운맛이에요 또 먹을게요
9203,맛2 / 양2 / 배달2 / 항상 먹는거예요' 오늘은 쪼금더 매운것 같아요.그래도 맛있게 잘 먹었습니다.많이파시고 번창하세요^^
9204,맛2 / 양2 / 배달2 / 맛있어요!! 이제 닭발은 여기서만 주문해먹어야겠어요~
9205,맛2 / 양2 / 배달2 / 너무배고파바로흡입해서 사진이없는데 너무맛있습니다  배달쵝오로빠릅니다. 감사합니다.
9206,"맛2 / 양2 / 배달1 / 국물닭발이 흘러서 바닥이 다 젖었네요..ㅜㅜ그래도 맛은 좋네요~^^쿨피스와 주먹밥, 계란찜까지 가성비 굿입니다~"
9207,"맛2 / 양2 / 배달2 / 오돌뼈와 닭발은 이미 뱃속에^^;;; 맛,양,서비스 어느 하나 빠지는게 없습니다정성도 느껴지고요... 앞으로 쭉 주문하겠습니다^^ 맞다 ! 쿨피스를 슬러시로 주시는거 너무 센스있고 훌륭합니다 ! 쵝555555555"
9208,맛2 / 양2 / 배달2 / 제가 매운건 잘 못먹는데요. 닭발은 좋아하는데 매워서 엄두를 못내서 고민고민하다가 주문했는데 ㅎㅎㅎ 잘 한거 같아요 콩나물이랑 먹으닌깐 넘 맛있어요^^ 완전 안 매운던 아니지만 제가 먹을 수는 있겠더라고요^^ 담에도 잘 부탁드립니다^^맛있게 잘 먹었습니다~*^^*
9209,맛2 / 양2 / 배달2 / 오늘 또 먹었다는 ㅎㅎ  진짜 맛납니다
9210,맛2 / 양2 / 배달2 / 자주시켜먹는데 맛있어서 계속시켜먹을듯합니다 .
9211,맛2 / 양2 / 배달2 / 아..  진짜 맛있네요. 배달도 빠르고.  일찍 시키셔야 일찍 받아요 ㅎㅎ 정말 최고의 맛입니다
9212,"맛2 / 양2 / 배달2 / 신랑이 안맵고 맛있다고 칭찬일색이에요서비스로주신 계란찜, 주먹밥, 쿨피스 모두 완벽하네요. 주문잘한것 같아요^^"
9213,맛2 / 양2 / 배달2 / 우와 사장님 스피드와 서비스 너무 좋아요~~! 매번 즐겨먹는 야식!! 쿨피스 2개는 사랑이에용 ㅠㅠ 감사합니다.
9214,맛2 / 양2 / 배달2 / 지이이인짜 맛있어요최고 진짜 존맛매운맛 진짜 맛있습니다 주먹밥도맛있고
9215,맛2 / 양2 / 배달2 / 불맛이 강하고 넘 맛있어요 계란찜 주먹밥 조합도 좋습니다ㅎㅎ
9216,맛2 / 양2 / 배달2 / 언제나처럼 최고의 불닭과 마늘직화똥집!!!!번창하세요
9217,맛0 / 양1 / 배달1 / 이번에 시킨 닭발 매운맛에서 왜 약간 담배냄새같은게 날까요? 그 냄새가 양치를 해도 입에 남아있어서 한참 불쾌했습니다
9218,맛2 / 양2 / 배달2 / 저 닭발 처음먹어보눈데...생각보다 존맛이였어요 ㅋㅋㅋㅋㅋ담에 또 배달 시킬게요!!!♡
9219,"맛2 / 양2 / 배달2 / 닭발  2번째로 먹어봐요. 타 음식점에서 처음 닭발 먹었을때 인위적이면서도 지나친 매운맛때문에 질색하고 10년간 안먹었었는데, 오늘 먹어보고 생각을 바꾸게 되었어요ㅎㅎ나중에 또 시켜먹는다면 이곳에서 시킬게요!"
9220,맛2 / 양2 / 배달2 / 또 생각나서 주문했어요~^^
9221,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 닭발 생각날 때 시켜먹기 좋아요
9222,맛2 / 양2 / 배달2 / 이번주만 2번째... 먹으면 먹을수록 빠져드는 맛.....닭발은 무조건 웅이네......... 모두들 웅이네.........
9223,맛2 / 양2 / 배달2 / 닭발은 늘 웅이네에서~~~맛있어요
9224,맛2 / 양2 / 배달2 / 맛있어요!!!!!!
9225,맛2 / 양2 / 배달2 / 여기서 처음 시켰는데 맛잇게 잘먹었숩니다 또 시킬꺼에요!궁금한게 주문한지 10분만에 도착했는데 음식을 미리 조리해두신건가요? 아니면 다른분 음식을 제가 먼저 받았을까요??
9226,맛2 / 양2 / 배달1 / 두번째 시켜먹는데 오돌뼈도 넘맛있네요~~~
9227,맛2 / 양2 / 배달2 / 맛있어요~ 근데 닭발도 순한맛있었음 좋겠어요...중간맛도 매워요ㅠㅠㅠㅠ
9228,맛2 / 양2 / 배달2 / 맛있고 양많고 최고네요 . 단골등록입니다.
9229,"맛1 / 양1 / 배달2 / 한5,60분 걸린다고 했는데 진짜 되게 빨리오셨어요!. 글구 다 너무 따뜻하고 또 쿨피스들은 좀 얼어서 살얼음같이 되어서 너무 맛있었어요 근데 맵게 먹고싶었는데 매운맛은 너무 맵다길래 겁나서 중간맛으로 했는데 매운맛 할걸 그랬나봐요ㅠ 그래도 너무 맛있게 잘먹었습니다~"
9230,맛2 / 양1 / 배달2 / 조금 매운거 말고 정말 맛있어요!
9231,맛1 / 양1 / 배달2 / 배송빠르고 매운맛이좋습니다.자주 이용할듯합니다.
9232,맛2 / 양2 / 배달2 / 매번시킬때 마다 맛있어요
9233,맛2 / 양2 / 배달2 / 오~~ 후기대로 국물 무뼈닭발 넘 맛있어요~굿굿주신 음식 다 맛있네요^^쿨피스 한 개는 얼려주시는 센스까지~!!재구매의사 완젼완젼 있어요~~
9235,맛2 / 양2 / 배달2 / 아아아아ㅏ앙아주 맛있었어요
9237,맛2 / 양2 / 배달2 / 부모님께서 아주 좋아하셨습니다. 감사합니다.
9238,맛2 / 양2 / 배달2 / 어우 양 너무많아요너무 좋아요 다음엔 동생이랑 같이 시켜먹어야겠어요ㅋㅋ 번창하세요!! 맛있음
9239,맛2 / 양2 / 배달2 / 처음 주문했는데 진짜 많이 맵지도 않고 맛있었어요!!다음번에 또 주문할게요^^
9240,맛2 / 양2 / 배달2 / 맛있어요~ 불향도 좋고 양도 넉넉해서 2명이 먹으면 충분할 것 같아요
9241,맛2 / 양1 / 배달2 / 역시 맛있습니다 빠른 배달 잘 먹었습니다
9242,맛1 / 양2 / 배달2 / 메뉴 구성도 좋고 양도 많아요
9243,맛0 / 양2 / 배달2 / 배달은 빨리오는데 닭발이 약간 많이 타서와요..탄냄새가 많이 나네요
9244,맛2 / 양2 / 배달1 / 가끔 닭발 먹고싶을때 늘 웅이네에서 배달합니다 맛있게 매워요
9245,맛2 / 양2 / 배달2 / 맛있어요~ 쿨피스 서비스도 감사합니다😊😊
9246,맛2 / 양2 / 배달2 / 항상맛있게먹었어요..
9247,맛2 / 양2 / 배달2 / 세상 사람들 모두 웅이네 하세요... 저는 맨날 무뼈국물닭발만 먹다가 실수로 무뼈닭발 시켜서 먹은건데 불향이 죽음입니다 웅이네 안먹는 사람 바보사람
9248,맛2 / 양1 / 배달2 / 매콤한게 먹고 싶어서 주문했는데 완죤 맛있어요.닭발양은 조금 적은듯...ㅋㅋㅋ
9249,맛2 / 양2 / 배달2 / 솔직히 맛있네요!자주 시켜먹을께요~ 번창하시고 많이파세여^^
9250,맛2 / 양2 / 배달2 / 너무 맛잇어서 먹다가 사진 찍엇네요 ㅎ 닭발은 항상 요기서 주문합니다 엄마도 맛있다네요~~
9251,맛2 / 양2 / 배달2 / 맛있어요. 근데 앞으론 순한맛 시킬게요...맵찔이가 괜히깝쳤다가 다음날 통근버스에서 디질뻔...
9252,맛1 / 양1 / 배달1 / 그냥 저냥 시켜먹기는괘안은듯요
9253,맛1 / 양1 / 배달1 / 여기서 세 번째 시켜먹어요! 한 번 시켜서 먹어봤는데 맛있어서 계속 시켜 먹게되는.. 불맛이 나서 맛있고 배달도 빨라요! 양은 그렇게 많진 않아요... 그냥 딱 적당..? 아무튼 맛있게 잘 먹었습니다~ 근데 쿨피스가 언상태로 와서 마시고 싶어도 녹이느라 마실 수가 없어요... 시원하게 먹으라고 해주시는 것 같은데.. 조금 덜 얼려서 왔으면 해요 ㅜㅜ
9255,맛2 / 양2 / 배달2 / 집에 있는 치즈얹어 진짜맛있게 먹었습니다^~
9256,맛2 / 양2 / 배달2 / 여기서 자주 시켜먹어요 매운맛은 다음날 힘들정도고 중간맛은 너무 안맵긴 한데 괜찮아오
9257,맛2 / 양2 / 배달2 / 야식 땡기면 시켜 먹는 곳
9258,맛2 / 양2 / 배달2 / 한결 같은 맛입니다.일주일에 한번 씩 먹어요
9259,맛1 / 양1 / 배달1 / 맛있었슴니다 ㅎㅎㅎ
9260,맛2 / 양2 / 배달2 / 인생닭발..! 항상 너무 맛있게 먹고있어요ㅎㅎ 번창하실거지만 더 번창하세요!
9261,"맛1 / 양1 / 배달2 / 평소에 웅이네 오돌뼈를 즐겨먹어서 국물무뼈닭발도 시켜봤는데 떡볶이 떡, 오뎅 빼고 닭발 양이 좀 더 많았으면 좋을 거 같아요! 그리고 닭발 메뉴는 순한맛이 없나요?? 중간맛도 쪼금 맵네요 😛💦"
9262,맛2 / 양1 / 배달2 / 주문한지 20분만에 배달왔어요~ 열자마자 매콤한 직화향이 확 나더라고요. 제가 매운걸 잘 못 먹는편인데 마요네즈 소스에 찍어서 주먹밥이랑 먹으니 딱 좋았어요~같이 온 쿨피스는 너무 얼어있어서 같이 먹지는 못했지만 저희 아이가 너무 좋아했답니다 ㅎ
9264,"맛2 / 양2 / 배달2 / 예상시간보다 빨리 왔고, 치즈도 많고 너무 맛있어요~"
9265,맛2 / 양2 / 배달2 / 너무 맛있어요.. 두번째 주문이에요아쉬운것은 단품 추가메뉴 만들어주세요닭발 많이 먹고 싶어요^^
9266,맛0 / 양1 / 배달1 / 맛은 쏘쏘 양은 그럭저럭
9267,맛2 / 양2 / 배달2 / 이집은 진짜 다 맛읶어요
9268,맛2 / 양1 / 배달2 / 직화맛이 제대로 나서 정말 맛있게 먹었습니다!!! 제가 정말 좋아하는 맛이에요👍👍 부드러운 계란찜에 주먹밥까지 맛있게 잘 먹었습니다😋
9269,맛2 / 양2 / 배달2 / 항상 만족하면서 먹고 있어요
9270,맛2 / 양2 / 배달2 / 여기는 항상 시간이 지나도 일정한 양과 맛이 너무 좋네요잘먹었습니다~
9271,맛1 / 양1 / 배달1 / 지난번에는 배민으로 시켜먹고 이번에는 요기요로 시켜먹었어요. 지난번과 달리 콩나물에서 냄새가 나서 아쉬웠어요.... 국물닭발은 뭐 여전히 맛있습니다
9272,맛2 / 양2 / 배달2 / 정말 맛있어요.여러군데서 시켜먹지만 단연으뜸입니다.
9273,맛2 / 양2 / 배달2 / 매콤하니 맛있습니다 닭발을 더 바싹 구웠으면 좋겠네요
9274,맛2 / 양2 / 배달2 / 닭발 매워요 와인과 함께 먹으니 너무너무 좋으네요
9275,맛1 / 양2 / 배달2 / 배달빠르고 양 푸짐하고 맛도 좋고~
9276,맛2 / 양2 / 배달2 / 너무 맛있어서 지난 주에 이어 연달아 시켜먹었습니다..오래오래 번창하세요
9277,맛1 / 양1 / 배달1 / 점심대신먹었어요.너무맛있네요.배달빠르고~
9278,맛2 / 양2 / 배달2 / 여긴 매번 시켜도 맛있는집!!ㅎㅎ이번엔 닭발이 쫌 더 매워진것같았어요!!잘먹었어용~ 또 시킬게용
9279,맛2 / 양2 / 배달2 / 배달 시단 맞춰서 왔구요치즈불닭 매콤 달콤 하네용~~~불닭도 계란도 주먹밥도 다 푸짐해요~~~많이 파세요~~^^
9280,맛2 / 양2 / 배달2 / 처음 다른지점에서 먹어보고 너무 맛있게 먹어서 수지점에서 시켜봤어요! 불향 나고 적당히 매콤하고 계란찜도 보들보들하고 주먹밥도 너어무 맛있어요! 최고입니다
9281,맛2 / 양2 / 배달2 / 어떻게 이렇게 맛있을꽈?
9282,맛2 / 양2 / 배달2 / 너무 맛있어요!!!사진도 못찍.....ㅠㅠ
9283,맛2 / 양2 / 배달1 / 무뼈인데 뼈가 하나 나옴 ㅠ그거 외엔 만족먹을땐 안매운줄 알았는데 배탈날정도로 매움 ㅠ중간맛은 안맵고.. 뭔가 애매한 느낌근데 맛있음
9284,맛0 / 양1 / 배달2 / 맛있어서 가끔 시켜먹은 곳인데 오늘은 탄향이 너무 강해서 담배향같은게 나요.. 먹을 때도 거북해서 오늘은 너무 아쉽네요. 늘 기복 없는 맛이어서 닭발은 여기서만 주문했는데 오늘은 너무 먹기 힘듭니다
9285,맛1 / 양2 / 배달1 / 배달이 너무 오래 걸렸어요. 닭발은 맛있었어요
9286,맛2 / 양1 / 배달1 / 정말 맛있습니다! 아ㅟ운건... ㅠ 닭발양이 ㅠㅠ
9287,맛2 / 양2 / 배달2 / 불맛 가득 맛있어요 양만 좀 더 많으면 좋겠어요아니면 곱배기(?) 메뉴같이 1.5배 양도 팔면 참 좋겠습니다
9288,맛2 / 양2 / 배달1 / 역시 닭발은 맛있어요 배달은 조금 늦지만 맛있습니다
9289,맛2 / 양2 / 배달2 / 닭발 맵고 맛있어요감사합니다
9290,맛2 / 양1 / 배달2 / 너무 맛잇네요소문 맛 그대로에여잘 먹고 있어요~~^^
9291,맛2 / 양2 / 배달2 / 불맛 제대로 맛있습니다 ㅎㅎㅎ
9292,맛2 / 양2 / 배달2 / 포장도 깔끔하고 배송도 빨랐어요넘 맛있는 웅이네!잘먹었습니다
9293,"맛2 / 양2 / 배달1 / 먹기 바뻐 사진을 못 찍었네요.정말 맛있게 잘 먹었습니다!!!!양도 3명이 먹었는데 딱 좋았고, 배달은 저녁시간대라 약간 늦은거 빼곤  아주 만족합니다. 다음은 닭발 먹어볼 생개입니다"
9294,맛2 / 양2 / 배달2 / 화끈하게맵네요~잘먹겠습니다ㅎㅎ
9295,맛2 / 양2 / 배달2 / 맛나게 잘 먹었슺ㅣ다
9297,맛2 / 양2 / 배달2 / 맛도 맛이지만 엄청 빨리 왔어요!!!
9298,맛2 / 양2 / 배달2 / 맵기도 딱 적당하고 밥이랑 계란찜 맛있게 먹었습니다~
